;cml;phi_io;phi_gan;phi_eu;time;freq;intensity;drift_rate;sigma;chi;snr
6827;46.13922674022615;244.20544110564515;41.66046097863;167.94495449168608;11425.291969756596;12.486267;1.2944032;-12.137892;10.431435;0.00509579;15.377281
6828;46.15032938309014;244.20801592851058;41.66110312798992;167.9462396565359;11425.29198251199;12.486267;0.43362847;-13.46644;15.110461;0.00177407;8.883311
6829;46.161414597183466;244.21058670897037;41.661744269309565;167.9475228039082;11425.29199524736;12.486267;0.3973078;-12.452024;15.217878;0.00076766714;20.209087
6830;46.172517240047455;244.2131615318358;41.662386418669485;167.94880796852522;11425.292008002754;12.486267;0.5071112;-12.137892;13.438761;0.0011646684;14.022821
6831;46.18360245414078;244.2157323122956;41.66302755998913;167.95009111589752;11425.292020738125;12.486267;0.7478445;-11.541473;14.689113;0.0024506191;15.497663
6832;46.19468807429075;244.21830318728462;41.663668724824674;167.9513743100688;11425.292033473961;12.486267;0.1944153;-13.46644;33.130768;0.0010175118;7.3515935
6833;46.20579071715474;244.22087800968438;41.664310874184594;167.95265947491862;11425.292046229355;12.486267;0.60308385;-10.983531;14.350399;0.0015922486;14.333922
6834;46.216875929385424;244.22344879060984;41.66495201550424;167.95394262229092;11425.292058964726;12.486267;1.4903523;-11.834587;14.875421;0.011792266;14.875374
6835;46.22796114347875;244.22601957106963;41.665593156940304;167.9552257694304;11425.292071700096;12.486267;0.9890969;-11.834587;13.235573;0.003947431;17.166225
6836;46.23906378634274;244.22859439393505;41.66623530630022;167.95651093428023;11425.29208445549;12.486267;1.1235652;-12.777655;14.218527;0.003638951;18.587847
6837;46.25014940649271;244.23116526845843;41.66687647101935;167.9577941284515;11425.292097191326;12.486267;0.73848546;-12.137892;15.88446;0.0016105331;18.512995
6838;46.26123462058604;244.23373604938388;41.66751761245541;167.9590772758238;11425.292109926697;12.486267;1.3690916;-11.834587;13.931565;0.0032772566;21.224144
6839;46.27233726345003;244.23631087178364;41.66815976181533;167.96036244067363;11425.29212268209;12.486267;0.6924531;-12.452024;12.768414;0.00069409405;19.829393
6840;46.28342247568071;244.2388816527091;41.66880090313498;167.9616455878131;11425.292135417461;12.486267;0.697238;-12.137892;14.2502365;0.0039163143;11.279436
6841;46.2945251185447;244.24145647510886;41.6694430524949;167.96293075266294;11425.292148172855;12.486267;1.0650764;-12.137892;12.887762;0.004150082;16.665867
6842;46.30561073869467;244.24402734963223;41.67008421733044;167.9642139468342;11425.292160908692;12.486267;0.8576989;-12.452024;16.705225;0.0032271147;11.762979
6843;46.316695952787995;244.2465981305577;41.67072535865009;167.9654970942065;11425.292173644062;12.486267;0.7131664;-13.115525;15.658382;0.0019789804;14.151209
6844;46.327798595651984;244.24917295295745;41.67136750801001;167.96678225905634;11425.292186399456;12.486267;1.0120832;-12.137892;12.694854;0.0030951703;14.792055
6845;46.33888380788267;244.2517437338829;41.67200864944607;167.96806540619582;11425.292199134827;12.486267;1.2732906;-12.137892;11.720379;0.004383215;16.930815
6846;46.349986450746655;244.25431855674833;41.67265079880599;167.96935057104565;11425.29221189022;12.486267;0.6169558;-12.452024;13.71156;0.0006599747;20.603472
6847;46.361072070896626;244.2568894312717;41.673291963525116;167.97063376521692;11425.292224626057;12.486267;0.5245543;-11.834587;15.363248;0.0015476196;12.81613
6848;46.37215728498995;244.2594602117315;41.67393310496118;167.97191691258922;11425.292237361427;12.486267;0.2781414;-11.541473;12.751215;0.00078628433;9.611939
6849;46.38325992785394;244.26203503459692;41.6745752543211;167.97320207720622;11425.292250116821;12.486267;0.5015329;-11.834587;14.228909;0.0009771448;16.8656
6850;46.39434514194727;244.2646058150567;41.675216395640746;167.97448522457853;11425.292262852192;12.486267;0.23487206;-11.541473;12.550097;0.00083737564;7.476892
6851;142.9512995891273;74.65387123497203;88.85086314752698;263.73276544967666;11426.230372230522;12.486267;0.120705426;-3.3614259;12.838498;0.0003390919;6.3224645
6852;143.20640155673027;74.71389244310558;88.86558215587866;263.7629582853988;11426.23066530656;12.486267;0.11352825;27.780672;33.45459;0.00036564554;7.0587296
6853;143.28405092470348;74.73216203507036;88.87006241024937;263.7721485502552;11426.23075451469;12.486267;0.16930649;-18.507868;10.769404;0.00032198877;8.862404
6854;143.30623883381486;74.73738247714937;88.87134261988103;263.77477462100796;11426.230780005455;12.486267;0.29590306;-19.755733;8.6515;0.0010444913;8.810641
6855;143.31732447817922;74.73999074334279;88.87198224535678;263.7760866731405;11426.230792741291;12.486267;0.17766885;-19.755733;8.858004;0.00061811414;6.8864894
6856;143.32842714712024;74.74260301468894;88.87262285291217;263.77740073995665;11426.230805496685;12.486267;0.38096443;-19.755733;9.044601;0.0010121814;11.706599
6857;143.33951238542795;74.74521118495613;88.87326245498843;263.7787127441261;11426.230818232056;12.486267;0.43050426;-21.154633;9.45167;0.002015282;9.918834
6858;143.3505976255983;74.74781935568899;88.87390205694828;263.7800247480627;11426.230830967426;12.486267;0.5795394;-20.434551;8.628733;0.0019336261;11.876139
6859;143.36170029453933;74.75043162703514;88.8745426646201;263.78133881487884;11426.23084372282;12.486267;0.4852314;-21.154633;7.1844425;0.0012603371;13.152712
6860;143.3838886078447;74.75565216457471;88.87582289765123;263.7839649338275;11426.23086921405;12.486267;0.40303686;-21.154633;8.878219;0.0017567;10.321096
6861;143.39497384801507;74.75826033530757;88.8764624997275;263.78527693799697;11426.230881949421;12.486267;0.57982075;-19.755733;10.4302635;0.00247225;11.532772
6862;143.40605908632278;74.76086850604042;88.87710210168734;263.7865889419336;11426.230894684792;12.486267;0.5577885;-19.755733;10.744494;0.004090011;8.449792
6863;143.4171617552638;74.76348077738658;88.87774270935915;263.78790300898254;11426.230907440186;12.486267;0.68341476;-20.434551;9.451447;0.0048697717;8.929407
6864;143.45043530873954;74.77130948519334;88.87966254446656;263.79184113186784;11426.230945666786;12.486267;0.88017535;-20.434551;8.16489;0.0047272746;14.749481
6865;143.46152054704726;74.7739176559262;88.8803021464264;263.79315313580446;11426.230958402157;12.486267;0.7329782;-19.114582;10.243855;0.005096593;9.549249
6866;143.47260619327426;74.77652592211962;88.88094177178573;263.794465187937;11426.230971137993;12.486267;1.0873889;-19.755733;9.863714;0.009212041;11.124422
6867;143.48370886035264;74.77913819346577;88.88158237945754;263.79577925475314;11426.230983893387;12.486267;0.6510023;-20.434551;10.481906;0.0078063034;6.6776924
6868;143.50589676946402;74.78435863554478;88.8828625890892;263.7984053257387;11426.231009384152;12.486267;0.58238226;-19.755733;12.054882;0.0052846745;7.183491
6869;143.52808467671275;74.78957907762378;88.88414279883727;263.8010313967243;11426.231034874916;12.486267;0.859524;-18.507868;10.00544;0.0036982885;14.15002
6870;143.5391703210771;74.79218734335154;88.8847824241966;263.802343448624;11426.231047610752;12.486267;0.9352741;-19.114582;8.8011;0.0036555377;16.601604
6871;143.55025556124747;74.7947955140844;88.88542202627286;263.80365545279346;11426.231060346123;12.486267;0.81251484;-18.507868;9.395011;0.001828904;17.939043
6872;143.5613582301885;74.79740778543055;88.88606263382826;263.8049695196096;11426.231073101517;12.486267;0.5444635;-19.755733;10.076677;0.0024898434;9.669002
6873;143.5724434684962;74.8000159561634;88.88670223590452;263.80628152377903;11426.231085836887;12.486267;0.2725442;-20.434551;10.385096;0.0014466102;6.313378
6874;143.5835291147232;74.80262422235683;88.88734186126385;263.80759357567877;11426.231098572724;12.486267;0.57712513;-19.114582;8.670927;0.0024334292;10.700852
6875;143.60571702197194;74.80784466443583;88.88862207089551;263.81021964666434;11426.231124063488;12.486267;1.0193696;-19.755733;8.423134;0.0035398514;16.901802
6876;143.6168022621423;74.81045283516869;88.88926167297177;263.81153165060095;11426.231136798859;12.486267;0.17270365;-19.755733;13.101696;0.0005645322;6.722354
6877;143.62790493108332;74.81306510651484;88.88990228064358;263.8128457176499;11426.231149554253;12.486267;0.18925178;-19.114582;9.524977;0.0008933542;7.2445264
6878;143.63899057544768;74.8156733722426;88.89054190600291;263.81415776954964;11426.231162290089;12.486267;0.44918862;-20.434551;9.339;0.0020224398;11.300151
6879;143.6500932443887;74.81828564358875;88.89118251367472;263.81547183636576;11426.231175045483;12.486267;0.493898;-19.114582;11.144444;0.002727969;8.145684
6880;143.6611784826964;74.82089381432161;88.89182211563457;263.8167838405352;11426.231187780853;12.486267;0.68840593;-20.434551;9.243834;0.003243389;13.257589
6881;143.67228115163743;74.82350608566776;88.89246272330638;263.81809790735133;11426.231200536247;12.486267;0.31569234;-20.434551;9.3707905;0.0013199275;8.39012
6882;143.6833663918078;74.82611425640061;88.89310232538264;263.8194099115208;11426.231213271618;12.486267;0.531433;-19.114582;9.739492;0.003791383;9.366467
6883;143.69445203617215;74.82872252259403;88.89374195074197;263.8207219634205;11426.231226007454;12.486267;0.741656;-18.507868;11.102939;0.0043908455;10.445034
6884;143.70555470511317;74.83133479394019;88.89438255841378;263.82203603046946;11426.231238762848;12.486267;0.9943181;-18.507868;10.133629;0.0048535974;13.603146
6885;143.7166399434209;74.83394296467304;88.89502216037363;263.8233480344061;11426.231251498219;12.486267;1.2785974;-18.507868;8.662228;0.004626214;18.264374
6886;143.72772518359125;74.83655113494024;88.89566176244989;263.82466003857553;11426.23126423359;12.486267;0.5089183;-18.507868;9.800529;0.001398198;12.220877
6887;143.74991349689662;74.84177167247981;88.89694199548103;263.8272861572914;11426.23128972482;12.486267;0.62459016;-18.507868;9.130223;0.0013006622;16.80692
6888;143.76099873706698;74.84437984321266;88.89758159744088;263.82859816146083;11426.23130246019;12.486267;0.63830274;-19.114582;10.167677;0.0028974211;10.854222
6889;143.77210140414536;74.84699211455882;88.89822220511269;263.82991222827695;11426.231315215584;12.486267;0.37683252;-19.114582;11.585852;0.00060042576;13.24622
6890;143.78318664431572;74.84960028529167;88.89886180707254;263.8312242324464;11426.231327950954;12.486267;0.52781653;-20.434551;9.941507;0.0036278807;8.196846
6891;143.79428931325674;74.85221255663782;88.89950241474435;263.8325382992625;11426.231340706348;12.486267;0.53465444;-17.932741;11.165966;0.002306189;9.859027
6892;143.8053749576211;74.85482082283124;88.90014204022009;263.83385035116225;11426.231353442185;12.486267;0.33336002;-17.932741;9.843982;0.0011414639;11.464313
6893;143.81646019779146;74.85742899309844;88.90078164217994;263.8351623553317;11426.231366177555;12.486267;0.54942167;-19.114582;9.856872;0.0022794255;10.687038
6894;143.82756286486983;74.86004126491025;88.90142224985175;263.8364764221478;11426.23137893295;12.486267;0.29466796;-17.932741;10.225849;0.0011461074;8.6283245
6895;143.8497507739812;74.8652617065236;88.90270245948341;263.8391024931334;11426.231404423714;12.486267;0.33779538;-19.114582;10.165674;0.001796226;8.044172
6896;143.86083641834557;74.86786997271702;88.90334208484273;263.84041454526596;11426.23141715955;12.486267;0.40192538;-17.932741;10.705988;0.0021327762;10.420232
6897;143.87192165851593;74.87047814344987;88.903981686919;263.8417265492026;11426.23142989492;12.486267;0.6711073;-18.507868;9.171582;0.0016581874;17.297283
6898;143.88302432745695;74.87309041479602;88.90462229459081;263.8430406160187;11426.231442650314;12.486267;0.5216737;-18.507868;9.674807;0.001436694;13.522983
6899;143.89410956576467;74.87569858552888;88.90526189655066;263.84435262018815;11426.231455385685;12.486267;0.56490153;-17.932741;9.851429;0.0016810396;12.721734
6900;143.90519521012902;74.87830685125664;88.9059015220264;263.8456646720879;11426.231468121521;12.486267;0.7065891;-17.932741;10.385789;0.001630475;17.95232
6901;143.91629787907004;74.88091912306845;88.9065421295818;263.84697873913683;11426.231480876915;12.486267;0.74914634;-18.507868;10.738713;0.0027513355;14.715233
6902;143.9273831192404;74.88352729333565;88.90718173165806;263.84829074307345;11426.231493612286;12.486267;1.0201159;-19.755733;10.139705;0.008232331;11.224371
6903;143.93848578818142;74.8861395646818;88.90782233932987;263.84960480988957;11426.23150636768;12.486267;0.47926015;-17.932741;10.723802;0.0030795734;8.037518
